"rent","bedroom","livingroom","bathroom","area","room","floor_grp","subway","region","heating"
3190,2,1,1,22,"主卧","高楼层","否","昌平","集中供暖"
2170,3,1,1,12,"主卧","中楼层","否","昌平","集中供暖"
3200,4,1,1,15,"主卧","高楼层","是","朝阳","集中供暖"
1940,4,1,1,10,"次卧","低楼层","否","昌平","集中供暖"
5010,5,1,1,19,"主卧","中楼层","是","朝阳","集中供暖"
4400,4,1,1,25,"主卧","高楼层","是","朝阳","集中供暖"
1990,3,1,1,9,"次卧","高楼层","否","昌平","集中供暖"
1730,4,1,1,8,"次卧","低楼层","否","昌平","集中供暖"
2060,3,1,1,12,"次卧","中楼层","否","大兴","集中供暖"
2700,2,1,1,12,"次卧","低楼层","是","石景山","集中供暖"
1870,4,1,1,7,"次卧","高楼层","是","通州","集中供暖"
2760,2,1,1,9,"主卧","高楼层","否","朝阳","自采暖"
2730,3,1,1,13,"主卧","低楼层","是","丰台","集中供暖"
1670,3,1,1,9,"次卧","高楼层","否","通州","集中供暖"
2120,4,1,1,13,"主卧","中楼层","否","昌平","集中供暖"
3340,2,1,1,12,"次卧","低楼层","是","朝阳","集中供暖"
3030,4,1,1,9,"次卧","高楼层","否","海淀","集中供暖"
2560,3,1,1,12,"次卧","高楼层","是","朝阳","自采暖"
3890,4,1,1,14,"主卧","高楼层","否","海淀","集中供暖"
2260,2,1,1,15,"主卧","中楼层","是","昌平","集中供暖"
3410,4,1,1,12,"次卧","中楼层","是","朝阳","集中供暖"
2510,3,1,1,16,"主卧","高楼层","是","朝阳","自采暖"
1720,3,1,1,15,"次卧","中楼层","否","顺义","集中供暖"
2740,3,1,1,11,"次卧","中楼层","是","昌平","自采暖"
2630,3,1,1,14,"主卧","中楼层","是","丰台","集中供暖"
1630,5,1,2,11,"次卧","高楼层","是","顺义","集中供暖"
3300,3,1,1,11,"主卧","低楼层","是","朝阳","集中供暖"
1750,3,1,1,9,"次卧","低楼层","否","顺义","集中供暖"
2580,3,1,1,10,"次卧","低楼层","是","昌平","自采暖"
2790,3,1,1,12,"次卧","低楼层","是","昌平","自采暖"
3530,4,1,1,10,"次卧","中楼层","是","朝阳","集中供暖"
3680,4,1,1,15,"主卧","低楼层","是","朝阳","集中供暖"
2410,3,1,1,19,"主卧","高楼层","否","通州","集中供暖"
1990,4,1,1,11,"主卧","高楼层","是","丰台","自采暖"
1880,2,1,1,8,"主卧","低楼层","否","顺义","集中供暖"
2630,5,1,2,14,"次卧","高楼层","否","昌平","集中供暖"
2910,3,1,1,12,"次卧","中楼层","是","丰台","集中供暖"
2970,3,1,1,13,"次卧","低楼层","是","丰台","集中供暖"
2590,3,1,1,17,"主卧","中楼层","是","朝阳","集中供暖"
2330,4,1,1,12,"次卧","高楼层","是","朝阳","集中供暖"
4730,3,1,1,17,"主卧","高楼层","是","朝阳","集中供暖"
2760,3,1,1,7,"次卧","中楼层","是","昌平","集中供暖"
2500,3,1,1,9,"次卧","中楼层","是","昌平","集中供暖"
2580,4,1,1,11,"次卧","中楼层","是","丰台","集中供暖"
2960,3,1,1,9,"次卧","低楼层","是","海淀","自采暖"
3310,2,1,1,13,"主卧","中楼层","否","朝阳","自采暖"
1810,2,1,1,10,"次卧","中楼层","是","大兴","集中供暖"
3690,2,1,1,21,"主卧","高楼层","是","朝阳","集中供暖"
3770,2,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
3490,4,1,1,18,"主卧","低楼层","是","朝阳","自采暖"
2530,2,1,1,15,"主卧","中楼层","否","大兴","集中供暖"
2360,4,1,1,10,"次卧","低楼层","否","朝阳","自采暖"
2800,5,1,2,23,"主卧","中楼层","是","昌平","集中供暖"
2830,3,1,1,7,"次卧","中楼层","是","朝阳","集中供暖"
2700,4,1,1,7,"次卧","低楼层","是","朝阳","集中供暖"
2740,4,1,1,13,"次卧","中楼层","是","昌平","自采暖"
3670,2,1,1,12,"次卧","高楼层","是","朝阳","集中供暖"
2530,4,1,1,9,"次卧","低楼层","是","朝阳","自采暖"
2760,3,1,1,7,"次卧","中楼层","是","昌平","集中供暖"
1890,2,1,1,8,"次卧","高楼层","是","大兴","集中供暖"
2260,4,1,1,12,"主卧","中楼层","是","通州","集中供暖"
1920,2,1,1,11,"主卧","高楼层","是","顺义","集中供暖"
2560,3,1,1,7,"次卧","低楼层","是","顺义","集中供暖"
3440,3,1,1,10,"次卧","低楼层","是","海淀","集中供暖"
2870,4,1,1,10,"次卧","低楼层","是","昌平","集中供暖"
3870,4,1,1,15,"次卧","低楼层","是","朝阳","集中供暖"
3060,3,1,1,10,"次卧","低楼层","是","昌平","集中供暖"
3360,4,1,1,11,"次卧","低楼层","是","海淀","集中供暖"
2290,4,1,1,10,"主卧","中楼层","是","石景山","集中供暖"
2250,4,1,1,10,"次卧","中楼层","是","石景山","集中供暖"
3360,3,1,1,8,"次卧","高楼层","是","海淀","自采暖"
2030,3,1,1,7,"次卧","低楼层","是","石景山","集中供暖"
2970,2,1,1,15,"次卧","低楼层","是","昌平","集中供暖"
2620,3,1,1,10,"次卧","低楼层","是","丰台","自采暖"
4190,3,1,1,17,"主卧","中楼层","是","昌平","集中供暖"
3390,2,1,1,8,"次卧","低楼层","是","朝阳","集中供暖"
2790,4,1,1,11,"次卧","中楼层","是","昌平","自采暖"
3330,4,1,1,9,"次卧","高楼层","是","丰台","集中供暖"
2280,2,1,1,7,"次卧","低楼层","是","石景山","集中供暖"
3200,4,1,1,12,"次卧","中楼层","是","昌平","自采暖"
3560,2,1,1,15,"主卧","中楼层","是","海淀","自采暖"
2030,3,1,1,12,"次卧","中楼层","是","通州","集中供暖"
3400,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
3330,3,1,1,10,"次卧","中楼层","否","朝阳","集中供暖"
3330,2,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
3500,3,1,2,11,"次卧","高楼层","是","朝阳","集中供暖"
2760,3,1,1,13,"次卧","低楼层","否","朝阳","自采暖"
4890,3,1,1,12,"次卧","中楼层","是","朝阳","集中供暖"
2230,5,2,1,9,"次卧","高楼层","否","昌平","集中供暖"
2900,3,1,1,13,"主卧","低楼层","否","昌平","集中供暖"
2840,2,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
2770,4,1,1,12,"主卧","中楼层","是","昌平","集中供暖"
3560,3,1,1,10,"次卧","高楼层","是","西城","集中供暖"
3050,3,1,1,14,"主卧","中楼层","是","丰台","自采暖"
3230,4,1,1,9,"次卧","中楼层","是","朝阳","自采暖"
3000,4,1,1,12,"次卧","低楼层","是","海淀","集中供暖"
3230,3,1,1,20,"主卧","低楼层","是","丰台","集中供暖"
2090,3,1,1,13,"主卧","低楼层","是","房山","自采暖"
2860,3,1,1,12,"次卧","低楼层","是","朝阳","集中供暖"
2940,3,1,1,10,"次卧","低楼层","否","海淀","集中供暖"
3130,2,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
3390,2,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
4760,3,1,1,18,"主卧","高楼层","是","海淀","集中供暖"
2620,2,1,1,15,"主卧","中楼层","否","大兴","集中供暖"
1820,4,1,1,10,"次卧","中楼层","是","丰台","自采暖"
3250,3,2,1,11,"次卧","低楼层","是","朝阳","集中供暖"
2240,4,1,1,12,"主卧","低楼层","是","丰台","自采暖"
2620,5,1,1,11,"次卧","高楼层","是","丰台","集中供暖"
1840,2,1,1,8,"主卧","高楼层","是","顺义","集中供暖"
1600,2,1,1,7,"次卧","中楼层","是","昌平","集中供暖"
2930,4,2,2,8,"次卧","中楼层","是","朝阳","集中供暖"
2800,3,1,1,13,"主卧","高楼层","否","西城","自采暖"
4700,3,1,1,20,"主卧","低楼层","是","海淀","集中供暖"
3190,2,1,1,13,"主卧","中楼层","是","石景山","集中供暖"
2540,3,1,1,14,"主卧","高楼层","是","朝阳","自采暖"
2560,3,1,1,10,"次卧","低楼层","是","丰台","自采暖"
2430,3,1,1,13,"主卧","中楼层","否","朝阳","自采暖"
3040,2,1,1,18,"主卧","中楼层","是","石景山","集中供暖"
3440,3,1,1,17,"主卧","高楼层","是","海淀","集中供暖"
2900,4,1,1,10,"次卧","中楼层","是","朝阳","自采暖"
3130,2,1,1,17,"主卧","低楼层","是","石景山","集中供暖"
3400,2,1,1,16,"主卧","中楼层","是","朝阳","集中供暖"
2240,2,1,1,9,"主卧","中楼层","是","通州","集中供暖"
3060,2,1,1,18,"主卧","高楼层","是","石景山","集中供暖"
3070,2,1,1,18,"主卧","低楼层","是","石景山","集中供暖"
2720,4,1,1,12,"次卧","中楼层","是","丰台","自采暖"
3430,3,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
3830,4,1,1,18,"主卧","中楼层","是","朝阳","集中供暖"
2970,5,1,2,12,"次卧","高楼层","是","朝阳","集中供暖"
2520,2,1,1,20,"主卧","中楼层","否","通州","集中供暖"
2620,4,1,1,15,"主卧","高楼层","是","丰台","集中供暖"
3140,4,1,1,15,"主卧","中楼层","是","朝阳","集中供暖"
3910,4,1,1,16,"主卧","低楼层","是","朝阳","集中供暖"
2330,2,1,1,15,"主卧","低楼层","是","大兴","集中供暖"
2160,3,1,1,16,"主卧","中楼层","是","大兴","集中供暖"
5250,4,1,1,19,"主卧","低楼层","是","朝阳","集中供暖"
3840,4,1,1,15,"主卧","低楼层","是","朝阳","集中供暖"
2130,3,1,2,17,"主卧","中楼层","否","通州","集中供暖"
2490,2,1,1,9,"次卧","中楼层","是","石景山","集中供暖"
2530,3,1,1,12,"次卧","低楼层","是","通州","集中供暖"
4200,4,1,1,22,"主卧","高楼层","是","朝阳","集中供暖"
4340,3,1,1,8,"次卧","低楼层","是","海淀","集中供暖"
2430,2,1,1,9,"次卧","中楼层","是","通州","集中供暖"
2630,2,1,1,13,"主卧","中楼层","是","通州","集中供暖"
3100,2,1,1,18,"主卧","中楼层","是","石景山","集中供暖"
2530,2,1,1,9,"次卧","中楼层","是","石景山","集中供暖"
3780,3,1,1,16,"主卧","低楼层","是","朝阳","自采暖"
2730,4,1,1,23,"主卧","高楼层","是","通州","集中供暖"
2130,4,1,1,16,"主卧","高楼层","是","通州","集中供暖"
1930,3,1,1,10,"次卧","低楼层","是","通州","集中供暖"
2830,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
3430,3,1,1,15,"主卧","低楼层","是","朝阳","集中供暖"
2470,2,1,1,11,"次卧","中楼层","是","朝阳","集中供暖"
2950,2,1,1,17,"主卧","中楼层","是","朝阳","集中供暖"
2330,2,1,1,16,"主卧","低楼层","是","大兴","集中供暖"
5460,3,1,1,21,"主卧","高楼层","是","朝阳","集中供暖"
5490,4,1,1,24,"主卧","高楼层","是","朝阳","集中供暖"
3860,4,1,1,12,"主卧","高楼层","是","朝阳","集中供暖"
4060,4,1,1,14,"主卧","高楼层","是","朝阳","集中供暖"
5320,4,1,1,20,"主卧","高楼层","是","朝阳","集中供暖"
4020,4,1,1,15,"主卧","高楼层","是","朝阳","集中供暖"
2990,2,1,1,8,"次卧","高楼层","是","昌平","自采暖"
2430,4,1,1,12,"主卧","中楼层","是","朝阳","集中供暖"
2090,2,1,1,8,"次卧","中楼层","是","通州","集中供暖"
2460,2,1,1,13,"主卧","中楼层","是","通州","集中供暖"
4100,4,1,1,21,"主卧","高楼层","是","丰台","自采暖"
3160,3,1,1,19,"主卧","中楼层","是","通州","集中供暖"
3630,4,1,1,10,"次卧","中楼层","是","朝阳","集中供暖"
2980,2,1,1,10,"次卧","中楼层","是","通州","集中供暖"
2010,2,1,1,8,"次卧","中楼层","是","通州","集中供暖"
2630,2,1,1,22,"主卧","中楼层","是","通州","集中供暖"
4000,3,1,1,12,"次卧","高楼层","是","朝阳","集中供暖"
2010,3,1,1,14,"主卧","中楼层","是","大兴","集中供暖"
1880,3,1,1,12,"次卧","中楼层","是","通州","集中供暖"
5400,4,1,1,20,"主卧","中楼层","是","朝阳","集中供暖"
2660,2,1,1,14,"次卧","中楼层","是","通州","集中供暖"
2430,2,1,1,17,"主卧","中楼层","是","通州","集中供暖"
3580,3,1,1,15,"主卧","中楼层","是","朝阳","集中供暖"
2900,4,1,1,10,"次卧","低楼层","是","丰台","集中供暖"
2860,3,1,1,11,"次卧","中楼层","是","朝阳","集中供暖"
4290,3,1,1,23,"主卧","中楼层","是","朝阳","集中供暖"
4690,2,1,1,14,"主卧","中楼层","是","朝阳","集中供暖"
4460,2,1,1,12,"次卧","中楼层","是","朝阳","集中供暖"
3370,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
3880,4,1,1,27,"主卧","中楼层","是","海淀","集中供暖"
2860,2,1,1,19,"主卧","低楼层","是","大兴","集中供暖"
5490,3,1,1,19,"主卧","中楼层","是","朝阳","集中供暖"
3890,3,1,1,11,"次卧","中楼层","是","朝阳","集中供暖"
2510,4,1,1,14,"主卧","中楼层","是","顺义","集中供暖"
3330,3,1,1,18,"主卧","低楼层","是","朝阳","集中供暖"
2900,3,1,1,12,"次卧","低楼层","是","朝阳","集中供暖"
2610,3,1,1,12,"次卧","低楼层","是","丰台","集中供暖"
2370,3,1,1,11,"次卧","低楼层","是","顺义","集中供暖"
2630,2,1,1,16,"主卧","低楼层","是","通州","自采暖"
2260,2,1,1,12,"次卧","低楼层","是","通州","自采暖"
1990,2,1,1,9,"主卧","低楼层","是","通州","集中供暖"
3130,2,1,1,18,"主卧","低楼层","是","石景山","集中供暖"
2700,2,1,1,9,"次卧","中楼层","是","通州","集中供暖"
3200,2,1,1,16,"主卧","中楼层","是","通州","集中供暖"
3130,2,1,1,18,"主卧","高楼层","是","石景山","集中供暖"
2500,2,1,1,9,"次卧","高楼层","是","石景山","集中供暖"
3460,2,1,1,15,"主卧","高楼层","是","朝阳","集中供暖"
2370,3,1,1,15,"主卧","高楼层","否","朝阳","自采暖"
2470,3,1,1,11,"次卧","低楼层","是","朝阳","自采暖"
3360,3,1,1,15,"主卧","高楼层","是","朝阳","集中供暖"
2960,3,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
2930,3,1,1,12,"主卧","中楼层","是","朝阳","集中供暖"
1860,3,1,1,10,"次卧","低楼层","是","通州","集中供暖"
2370,2,1,1,14,"主卧","高楼层","是","大兴","集中供暖"
2100,2,1,1,9,"次卧","高楼层","是","通州","集中供暖"
2490,2,1,1,12,"主卧","高楼层","是","通州","集中供暖"
3490,4,1,1,17,"主卧","低楼层","是","丰台","集中供暖"
2490,2,1,1,7,"次卧","低楼层","是","石景山","集中供暖"
3330,2,1,1,23,"主卧","低楼层","是","石景山","集中供暖"
2200,3,1,1,15,"主卧","高楼层","是","通州","集中供暖"
2430,2,1,1,6,"次卧","高楼层","是","石景山","集中供暖"
1700,3,1,1,14,"主卧","低楼层","是","房山","集中供暖"
2160,2,1,1,9,"次卧","中楼层","是","通州","集中供暖"
1860,3,1,1,10,"次卧","中楼层","是","通州","集中供暖"
2570,3,1,1,11,"次卧","中楼层","是","大兴","集中供暖"
2500,3,1,1,11,"次卧","低楼层","是","石景山","集中供暖"
2800,2,1,1,14,"主卧","低楼层","是","石景山","集中供暖"
2570,2,1,1,8,"次卧","中楼层","是","石景山","集中供暖"
1970,3,1,1,17,"次卧","高楼层","是","昌平","集中供暖"
4500,4,1,1,19,"主卧","中楼层","是","朝阳","集中供暖"
2990,4,1,1,9,"次卧","中楼层","是","朝阳","集中供暖"
2700,2,1,1,11,"主卧","低楼层","是","通州","集中供暖"
2790,2,1,1,16,"主卧","低楼层","是","通州","集中供暖"
1790,2,1,1,10,"次卧","中楼层","是","昌平","集中供暖"
2000,2,1,1,16,"主卧","中楼层","是","昌平","集中供暖"
3690,2,1,1,18,"主卧","低楼层","是","朝阳","集中供暖"
2360,2,1,1,13,"次卧","高楼层","是","通州","集中供暖"
2730,2,1,1,13,"主卧","高楼层","是","通州","集中供暖"
2360,2,1,1,7,"次卧","高楼层","是","通州","集中供暖"
3090,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
3360,3,1,1,11,"次卧","低楼层","是","朝阳","集中供暖"
3700,3,1,1,15,"主卧","低楼层","是","朝阳","集中供暖"
3790,2,1,1,10,"次卧","高楼层","是","西城","集中供暖"
4460,2,1,1,16,"主卧","高楼层","是","西城","集中供暖"
1700,3,1,1,7,"次卧","中楼层","否","通州","集中供暖"
3360,2,1,1,20,"主卧","高楼层","是","丰台","集中供暖"
3110,2,1,1,18,"主卧","高楼层","是","大兴","集中供暖"
3560,3,1,1,14,"次卧","中楼层","是","朝阳","自采暖"
2790,2,1,1,7,"次卧","高楼层","是","丰台","集中供暖"
3000,2,1,1,12,"次卧","高楼层","是","顺义","集中供暖"
2830,4,1,1,15,"次卧","低楼层","是","昌平","集中供暖"
2660,2,1,1,11,"次卧","低楼层","是","通州","集中供暖"
2560,2,1,1,18,"主卧","中楼层","是","通州","集中供暖"
2960,2,1,1,17,"主卧","高楼层","是","石景山","集中供暖"
2090,2,1,1,10,"次卧","中楼层","否","通州","集中供暖"
2570,2,1,1,19,"主卧","中楼层","否","通州","集中供暖"
2490,2,1,1,14,"主卧","中楼层","是","通州","集中供暖"
2490,2,1,1,14,"次卧","中楼层","是","通州","集中供暖"
2400,2,1,1,19,"主卧","高楼层","是","大兴","集中供暖"
2130,3,1,1,9,"次卧","低楼层","是","通州","集中供暖"
2590,3,1,1,16,"主卧","低楼层","是","通州","集中供暖"
3330,2,1,1,10,"次卧","低楼层","是","西城","集中供暖"
3900,2,1,1,17,"主卧","低楼层","是","西城","集中供暖"
2930,3,1,1,15,"次卧","低楼层","是","通州","集中供暖"
2660,3,1,1,12,"次卧","低楼层","是","通州","集中供暖"
2690,2,1,1,6,"次卧","中楼层","是","丰台","集中供暖"
2600,3,1,1,10,"次卧","中楼层","是","昌平","集中供暖"
2960,3,1,1,14,"次卧","中楼层","是","昌平","集中供暖"
3830,2,1,1,19,"主卧","低楼层","是","朝阳","集中供暖"
2000,3,1,1,14,"主卧","中楼层","是","通州","集中供暖"
1990,3,1,1,13,"次卧","中楼层","是","通州","集中供暖"
1960,3,1,1,14,"次卧","中楼层","是","通州","集中供暖"
2830,2,1,1,12,"主卧","中楼层","是","石景山","集中供暖"
2790,2,1,1,20,"主卧","高楼层","是","通州","集中供暖"
3760,3,1,1,30,"主卧","高楼层","是","昌平","集中供暖"
2530,2,1,1,13,"主卧","中楼层","是","通州","集中供暖"
2230,2,1,1,9,"次卧","中楼层","是","通州","集中供暖"
2790,2,1,1,10,"主卧","高楼层","是","石景山","集中供暖"
2860,3,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
5160,5,1,1,24,"主卧","高楼层","是","朝阳","自采暖"
2460,4,1,1,16,"主卧","中楼层","是","大兴","集中供暖"
2390,3,1,1,15,"主卧","高楼层","是","通州","集中供暖"
